경도,위도
127.07054762082868,37.61529212
127.07156012082868,37.61529212
127.07257262082868,37.61529212
127.07358512082868,37.61529212
127.07459762082868,37.61529212
127.07561012082869,37.61529212
127.07662262082869,37.61529212
127.07763512082869,37.61529212
127.07864762082869,37.61529212
127.06852262082869,37.61610032
127.06953512082868,37.61610032
127.07054762082868,37.61610032
127.07156012082868,37.61610032
127.07257262082868,37.61610032
127.07358512082868,37.61610032
127.07459762082868,37.61610032
127.07561012082869,37.61610032
127.07662262082869,37.61610032
127.07763512082869,37.61610032
127.07864762082869,37.61610032
127.07966012082868,37.61610032
127.08067262082868,37.61610032
127.06751012082869,37.616908519999996
127.06852262082869,37.616908519999996
127.06953512082868,37.616908519999996
127.07054762082868,37.616908519999996
127.07156012082868,37.616908519999996
127.07257262082868,37.616908519999996
127.07358512082868,37.616908519999996
127.07459762082868,37.616908519999996
127.07561012082869,37.616908519999996
127.07662262082869,37.616908519999996
127.07763512082869,37.616908519999996
127.07864762082869,37.616908519999996
127.07966012082868,37.616908519999996
127.08067262082868,37.616908519999996
127.08168512082868,37.616908519999996
127.06751012082869,37.61771672
127.06852262082869,37.61771672
127.06953512082868,37.61771672
127.07054762082868,37.61771672
127.07156012082868,37.61771672
127.07257262082868,37.61771672
127.07358512082868,37.61771672
127.07459762082868,37.61771672
127.07561012082869,37.61771672
127.07662262082869,37.61771672
127.07763512082869,37.61771672
127.07864762082869,37.61771672
127.07966012082868,37.61771672
127.08067262082868,37.61771672
127.08168512082868,37.61771672
127.06649762082868,37.61852492
127.06751012082869,37.61852492
127.06852262082869,37.61852492
127.06953512082868,37.61852492
127.07054762082868,37.61852492
127.07156012082868,37.61852492
127.07257262082868,37.61852492
127.07358512082868,37.61852492
127.07459762082868,37.61852492
127.07561012082869,37.61852492
127.07662262082869,37.61852492
127.07763512082869,37.61852492
127.07864762082869,37.61852492
127.07966012082868,37.61852492
127.08067262082868,37.61852492
127.08168512082868,37.61852492
127.08269762082868,37.61852492
127.06548512082868,37.61933312
127.06649762082868,37.61933312
127.06751012082869,37.61933312
127.06852262082869,37.61933312
127.06953512082868,37.61933312
127.07054762082868,37.61933312
127.07156012082868,37.61933312
127.07257262082868,37.61933312
127.07358512082868,37.61933312
127.07459762082868,37.61933312
127.07561012082869,37.61933312
127.07662262082869,37.61933312
127.07763512082869,37.61933312
127.07864762082869,37.61933312
127.07966012082868,37.61933312
127.08067262082868,37.61933312
127.08168512082868,37.61933312
127.08269762082868,37.61933312
127.08371012082868,37.61933312
127.06548512082868,37.62014132
127.06649762082868,37.62014132
127.06751012082869,37.62014132
127.06852262082869,37.62014132
127.06953512082868,37.62014132
127.07054762082868,37.62014132
127.07156012082868,37.62014132
127.07257262082868,37.62014132
127.07358512082868,37.62014132
127.07459762082868,37.62014132
127.07561012082869,37.62014132
127.07662262082869,37.62014132
127.07763512082869,37.62014132
127.07864762082869,37.62014132
127.07966012082868,37.62014132
127.08067262082868,37.62014132
127.08168512082868,37.62014132
127.08269762082868,37.62014132
127.08371012082868,37.62014132
127.06548512082868,37.620949519999996
127.06649762082868,37.620949519999996
127.06751012082869,37.620949519999996
127.06852262082869,37.620949519999996
127.06953512082868,37.620949519999996
127.07054762082868,37.620949519999996
127.07156012082868,37.620949519999996
127.07257262082868,37.620949519999996
127.07358512082868,37.620949519999996
127.07459762082868,37.620949519999996
127.07561012082869,37.620949519999996
127.07662262082869,37.620949519999996
127.07763512082869,37.620949519999996
127.07864762082869,37.620949519999996
127.07966012082868,37.620949519999996
127.08067262082868,37.620949519999996
127.08168512082868,37.620949519999996
127.08269762082868,37.620949519999996
127.08371012082868,37.620949519999996
127.06548512082868,37.62175772
127.06649762082868,37.62175772
127.06751012082869,37.62175772
127.06852262082869,37.62175772
127.06953512082868,37.62175772
127.07054762082868,37.62175772
127.07156012082868,37.62175772
127.07257262082868,37.62175772
127.07358512082868,37.62175772
127.07459762082868,37.62175772
127.07561012082869,37.62175772
127.07662262082869,37.62175772
127.07763512082869,37.62175772
127.07864762082869,37.62175772
127.07966012082868,37.62175772
127.08067262082868,37.62175772
127.08168512082868,37.62175772
127.08269762082868,37.62175772
127.08371012082868,37.62175772
127.06548512082868,37.62256592
127.06649762082868,37.62256592
127.06751012082869,37.62256592
127.06852262082869,37.62256592
127.06953512082868,37.62256592
127.07054762082868,37.62256592
127.07156012082868,37.62256592
127.07257262082868,37.62256592
127.07358512082868,37.62256592
127.07459762082868,37.62256592
127.07561012082869,37.62256592
127.07662262082869,37.62256592
127.07763512082869,37.62256592
127.07864762082869,37.62256592
127.07966012082868,37.62256592
127.08067262082868,37.62256592
127.08168512082868,37.62256592
127.08269762082868,37.62256592
127.08371012082868,37.62256592
127.06548512082868,37.62337412
127.06649762082868,37.62337412
127.06751012082869,37.62337412
127.06852262082869,37.62337412
127.06953512082868,37.62337412
127.07054762082868,37.62337412
127.07156012082868,37.62337412
127.07257262082868,37.62337412
127.07358512082868,37.62337412
127.07459762082868,37.62337412
127.07561012082869,37.62337412
127.07662262082869,37.62337412
127.07763512082869,37.62337412
127.07864762082869,37.62337412
127.07966012082868,37.62337412
127.08067262082868,37.62337412
